step,loss,train_unfolded_mean_wsr,grad_norm,eta_min,eta_mean,eta_max,train_layer_1_wsr,train_layer_2_wsr,train_layer_3_wsr,train_layer_4_wsr,train_layer_5_wsr,train_layer_6_wsr,eval_unfolded_mean_wsr,eval_wmmse_mean_wsr,eval_rzf_mean_wsr,eval_gap_to_wmmse,eval_relative_wsr_percent,eval_mean_power,eval_power_utilization,eval_power_violation_ratio,eval_mean_wsr,eval_std_wsr,eval_p10_wsr,eval_p50_wsr,eval_p90_wsr,eval_mean_user_rate,eval_mean_min_user_rate,eval_mean_jain_fairness,eval_gap_to_reference,eval_mean_abs_wsr_gap,eval_p90_abs_wsr_gap,eval_win_rate_vs_reference,eval_layer_1_wsr,eval_layer_1_relative_percent,eval_layer_2_wsr,eval_layer_2_relative_percent,eval_layer_3_wsr,eval_layer_3_relative_percent,eval_layer_4_wsr,eval_layer_4_relative_percent,eval_layer_5_wsr,eval_layer_5_relative_percent,eval_layer_6_wsr,eval_layer_6_relative_percent
7000,-5.164168834686279,5.341567039489746,0.1663788916256647,0.016920680180191994,0.11731316894292831,0.9148813486099243,4.7394514083862305,5.056319236755371,5.2353949546813965,5.2896833419799805,5.322593688964844,5.341567039489746,5.44511079788208,5.535944938659668,4.168856143951416,0.016408064347471663,98.35919356525284,1.0,1.0,0.163818359375,5.445110779430252,0.8075293611783256,4.395121335983276,5.4255146980285645,6.495444297790527,1.361277694413395,0.12663217022564421,0.6759894004252055,0.016408064347471663,0.09149546176195145,0.23859429359436035,0.00244140625,4.83085823059082,87.2634804738582,5.16204309463501,93.24592552549511,5.325538635253906,96.19927030096683,5.382046699523926,97.22001860854846,5.421363353729248,97.93022535086554,5.44511079788208,98.35919356525284
7100,-5.290137767791748,5.4686079025268555,0.07899419243865448,0.0168541818857193,0.11963460594415665,0.9391598701477051,4.877376079559326,5.172807693481445,5.35791015625,5.414264678955078,5.44985818862915,5.4686079025268555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7200,-5.362548828125,5.547072410583496,0.15373291091229538,0.016687482595443726,0.12192678451538086,0.9664965867996216,4.910650253295898,5.284873008728027,5.437702178955078,5.468893051147461,5.526101112365723,5.547072410583496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7300,-5.351312160491943,5.5462446212768555,0.03271193989633896,0.016564397141337395,0.12444164603948593,0.9947347044944763,4.89738130569458,5.226670742034912,5.42665958404541,5.486967086791992,5.523947715759277,5.5462446212768555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7400,-5.268360137939453,5.457135200500488,0.1012450906952657,0.016463425010442734,0.12689094245433807,1.0228416919708252,4.839616298675537,5.155151844024658,5.329198837280273,5.393491744995117,5.435567855834961,5.457135200500488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500,-5.336269378662109,5.505041122436523,0.19862819542484095,0.016321811825037003,0.1295861005783081,1.053381085395813,4.9252471923828125,5.258084774017334,5.398080348968506,5.447928428649902,5.483232498168945,5.505041122436523,5.434330940246582,5.517442226409912,4.158077239990234,0.015063372257077335,98.49366277429226,1.0,1.0,0.16064453125,5.434330727148335,0.8204288705298648,4.397679090499878,5.421937465667725,6.48539924621582,1.358582683212067,0.12184446551013571,0.6753334002157032,0.015063372257077335,0.08354730904102325,0.2224106788635254,0.002197265625,4.8369574546813965,87.66666248952654,5.1783952713012695,93.85499763847544,5.326227188110352,96.53435359260698,5.3751935958862305,97.4218374259944,5.41379451751709,98.12145366204834,5.434330940246582,98.49366277429226
7600,-5.289006233215332,5.458629608154297,0.07713237728076092,0.016325417906045914,0.1327359825372696,1.0893267393112183,4.8383941650390625,5.216195106506348,5.366377353668213,5.411960124969482,5.442477226257324,5.458629608154297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7700,-5.352392196655273,5.5294599533081055,0.07501432386349327,0.016406599432229996,0.13601906597614288,1.1227513551712036,4.9144287109375,5.268156051635742,5.420037269592285,5.47368049621582,5.50859260559082,5.5294599533081055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7800,-5.2439093589782715,5.415225982666016,0.0579810714254737,0.01635243371129036,0.13969002664089203,1.1594743728637695,4.8303751945495605,5.155816555023193,5.309885025024414,5.358066558837891,5.394084930419922,5.415225982666016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7900,-5.1920366287231445,5.3644795417785645,0.02689320232533557,0.016132166609168053,0.14300501346588135,1.1966091394424438,4.765488624572754,5.106569290161133,5.254523277282715,5.3120622634887695,5.349094390869141,5.3644795417785645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000,-5.264848709106445,5.444437503814697,0.09922580637582538,0.016156543046236038,0.14642564952373505,1.2362748384475708,4.806877613067627,5.1836347579956055,5.337959289550781,5.392190933227539,5.423989772796631,5.444437503814697,5.443960189819336,5.52093505859375,4.149949073791504,0.013942360842407827,98.60576391575921,1.0,1.0,0.156982421875,5.443959953205194,0.8206418058983248,4.399837970733643,5.430008888244629,6.493173599243164,1.3609899887338077,0.11092384313112642,0.6704769396371549,0.013942360842407827,0.07741647958755493,0.21417236328125,0.001220703125,4.8425374031066895,87.71226887678957,5.19360876083374,94.07118007572826,5.339107513427734,96.70658062019788,5.389509201049805,97.61950002763805,5.425195693969727,98.26588497042728,5.443960189819336,98.60576391575921
8100,-5.276240348815918,5.43360710144043,0.046891102905818875,0.015959402546286583,0.15032368898391724,1.2793740034103394,4.871797561645508,5.209847450256348,5.340712547302246,5.385333061218262,5.416144371032715,5.43360710144043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8200,-5.254994869232178,5.425555229187012,0.025861773802820214,0.01609811559319496,0.1535501480102539,1.3200615644454956,4.815937042236328,5.174897193908691,5.327330589294434,5.377923488616943,5.4083251953125,5.425555229187012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8300,-5.318021297454834,5.483462333679199,0.02151011623635268,0.016085846349596977,0.1577242612838745,1.3640648126602173,4.900757789611816,5.242965221405029,5.383196830749512,5.431912899017334,5.46583366394043,5.483462333679199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8400,-5.284616947174072,5.447948932647705,0.06044736884002713,0.016064198687672615,0.16187621653079987,1.4099546670913696,4.883675575256348,5.210197448730469,5.344123363494873,5.39285945892334,5.428896427154541,5.447948932647705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8500,-5.126700401306152,5.289140701293945,0.023383530427940613,0.016197726130485535,0.16610880196094513,1.4546517133712769,4.715000152587891,5.051997184753418,5.1894450187683105,5.241560935974121,5.27305793762207,5.289140701293945,5.432713508605957,5.505625247955322,4.154404163360596,0.013243135169151437,98.67568648308486,1.0,1.0,0.156982421875,5.432713331771083,0.8208393342846244,4.368646144866943,5.4161622524261475,6.483147382736206,1.3581783345431002,0.11434804854220032,0.6731895314209522,0.013243135169151437,0.07334597408771515,0.20591449737548828,0.001708984375,4.843772888183594,87.97861587078549,5.190032005310059,94.26780377464905,5.329947471618652,96.80912215371156,5.380028247833252,97.71875137762574,5.415929794311523,98.37083983009722,5.432713508605957,98.67568648308486
8600,-5.248950481414795,5.401322841644287,0.021662773373227674,0.016259340569376945,0.17024286091327667,1.4982795715332031,4.863303184509277,5.186164855957031,5.306819438934326,5.352190017700195,5.383902072906494,5.401322841644287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8700,-5.310405731201172,5.479011058807373,0.030384961945307244,0.016341369599103928,0.17466378211975098,1.5433216094970703,4.883413791656494,5.23513650894165,5.375871181488037,5.427928924560547,5.461070537567139,5.479011058807373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8800,-5.35977840423584,5.524259090423584,0.06869515648204519,0.016184529289603233,0.17933791875839233,1.587998867034912,4.93125057220459,5.291229724884033,5.428271293640137,5.476082801818848,5.507574081420898,5.524259090423584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8900,-5.361544609069824,5.539244651794434,0.029772108769177224,0.015913844108581543,0.18353532254695892,1.6275341510772705,4.922000885009766,5.273253440856934,5.426213264465332,5.487138748168945,5.521414279937744,5.539244651794434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9000,-5.306420803070068,5.48447847366333,0.0525008257449016,0.015805069357156754,0.18811281025409698,1.671534538269043,4.8420000076293945,5.243165016174316,5.368518352508545,5.43220329284668,5.468158721923828,5.48447847366333,5.423551559448242,5.489207744598389,4.128993034362793,0.011960958339526307,98.80390416604737,1.0,1.0,0.166259765625,5.423551149258856,0.7930599426502078,4.428881645202637,5.393010854721069,6.475817680358887,1.3558877882866702,0.10358476707961752,0.6645051521533123,0.011960958339526307,0.06598418951034546,0.1900489330291748,0.0009765625,4.8371477127075195,88.12105385276183,5.187707901000977,94.5074069405717,5.32122802734375,96.93981854813315,5.377017974853516,97.95617555456391,5.408227920532227,98.52474477494772,5.423551559448242,98.80390416604737
9100,-5.233954429626465,5.401617527008057,0.12398585553598303,0.015546093694865704,0.19265548884868622,1.7162221670150757,4.820112228393555,5.157312393188477,5.287814617156982,5.352646827697754,5.384224891662598,5.401617527008057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200,-5.177575588226318,5.344969749450684,0.030574587977701937,0.015179255977272987,0.19764076173305511,1.763396978378296,4.755389213562012,5.099043369293213,5.239885330200195,5.297677993774414,5.32848596572876,5.344969749450684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9300,-5.15256404876709,5.313113212585449,0.03521803222075436,0.014787283726036549,0.20254407823085785,1.810118556022644,4.739456653594971,5.082126617431641,5.212703704833984,5.269885063171387,5.298095703125,5.313113212585449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9400,-5.416014671325684,5.573875427246094,0.03309577354036451,0.014429303817451,0.20738987624645233,1.8548078536987305,4.982259750366211,5.359738349914551,5.482056140899658,5.536769390106201,5.561384677886963,5.573875427246094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9500,-5.2170233726501465,5.393801689147949,0.040296802248247526,0.01413238886743784,0.21208499372005463,1.8972523212432861,4.785708904266357,5.131339073181152,5.270444869995117,5.34358024597168,5.377264976501465,5.393801689147949,5.450766563415527,5.511728763580322,4.153683662414551,0.01106044995675639,98.89395500432435,1.0,1.0,0.17919921875,5.450766658352222,0.7971317060001848,4.459698915481567,5.415649890899658,6.4798760414123535,1.3626916642040228,0.10160622708742179,0.6651146330318954,0.01106044995675639,0.061224453151226044,0.17116379737854004,0.0009765625,4.857892990112305,88.13737392543067,5.212166786193848,94.56500872528632,5.341355323791504,96.90889288829688,5.406435012817383,98.0896420110749,5.435262680053711,98.61266606528474,5.450766563415527,98.89395500432435
9600,-5.301669120788574,5.46787166595459,0.026550379566621412,0.013872552663087845,0.21664546430110931,1.9410686492919922,4.870110511779785,5.2450971603393555,5.3592305183410645,5.4170708656311035,5.450632095336914,5.46787166595459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9700,-5.2812323570251465,5.447928428649902,0.019637206384258667,0.013629667460918427,0.22117185592651367,1.9844037294387817,4.846686363220215,5.206597328186035,5.343685150146484,5.408655643463135,5.433841705322266,5.447928428649902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9800,-5.317548751831055,5.470239639282227,0.01168493082312916,0.013367324136197567,0.22587347030639648,2.0278708934783936,4.905720233917236,5.258346080780029,5.377283096313477,5.435732841491699,5.457970142364502,5.470239639282227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9900,-5.360590934753418,5.517268180847168,0.01736821736576115,0.013149531558156013,0.23023468255996704,2.0701093673706055,4.959042549133301,5.296876430511475,5.414183616638184,5.4748029708862305,5.501369476318359,5.517268180847168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10000,-5.2892560958862305,5.449723720550537,0.016684464544184853,0.012933720834553242,0.2349475771188736,2.1126761436462402,4.876267910003662,5.220714569091797,5.343277931213379,5.409949779510498,5.43560266494751,5.449723720550537,5.463104724884033,5.518181800842285,4.15570068359375,0.009981018738789123,99.00189812612109,1.0,1.0,0.18017578125,5.463104763999581,0.8098222393070618,4.442981719970703,5.4289960861206055,6.547792434692383,1.3657761930192325,0.09614512442526175,0.6632015262535221,0.009981018738789123,0.05529623106122017,0.16172218322753906,0.00048828125,4.879229545593262,88.42096403653292,5.23481559753418,94.8648628563696,5.358641147613525,97.10881846617653,5.422518253326416,98.2663936969009,5.4493513107299805,98.7526599775709,5.463104724884033,99.00189812612109
